SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1938,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,42000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1940,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,40000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1941,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,41000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1943,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,42000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1944,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,45000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1945,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,39000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1953,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,30000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1954,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,30000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1959,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,26000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1966,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1968,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1969,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,31000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1970,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,33000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1971,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,36000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1972,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,35000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1980,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,45000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1981,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,46000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1983,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,43000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1984,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,45000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1986,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,43000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1985,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,46000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1988,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,41000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1991,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,34000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1994,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2011,ANNUAL,0,0,YEAR,,2014-11-03 15:18:55,17000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2012,ANNUAL,0,0,YEAR,,2014-11-03 15:18:55,16000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1979,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,44000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1982,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,46000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1990,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,36000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1929,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,40000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1931,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,37000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1932,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,38000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1933,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,38000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1936,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,41000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1939,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,41000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1942,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,42000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1946,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,38000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1947,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,37000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1948,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,35000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1949,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,36000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1950,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,36000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1951,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,33000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1952,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,32000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1955,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1956,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,26000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1957,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,27000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1958,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,26000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1960,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,25000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1961,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,24000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1962,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,25000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1963,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,26000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1964,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,27000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1965,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1967,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,29000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1973,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,37000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1975,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,39000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1976,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,43000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1977,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,44000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1934,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,37000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1926,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,42000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1927,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,44000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1928,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,43000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2013,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,16000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2014,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,16000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2015,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,16000.0,
