SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1956,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"26,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1957,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"27,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1958,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"26,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1960,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"25,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1961,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"24,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1962,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"25,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1963,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"26,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1964,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"27,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1965,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"29,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1967,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"29,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1973,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"37,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1975,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"39,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1976,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"43,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1977,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"44,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1934,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"37,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1926,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"42,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1927,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"44,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,1928,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"43,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2013,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,"16,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2014,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,"16,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2015,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,"16,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2016,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,"16,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2017,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,"15,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2018,ANNUAL,0,0,YEAR,,2020-01-10 11:00:41,"14,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2019,ANNUAL,0,0,YEAR,,2020-09-30 10:04:05,"14,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2020,ANNUAL,0,0,YEAR,,2021-09-30 10:01:02,"14,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2021,ANNUAL,0,0,YEAR,,2022-09-30 10:02:10,"14,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,25.0,25,MA,MASSACHUSETTS,,,,,,,,0,,,9000,UNITED STATES,MASSACHUSETTS,2022,ANNUAL,0,0,YEAR,,2022-09-12 10:03:33,"15,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2002,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,250,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1997,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,500,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1978,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,850,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1987,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,300,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1974,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,520,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2007,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,650,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2009,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"2,350,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2010,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"2,400,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2006,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1995,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,450,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1996,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,600,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1998,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,300,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1999,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2001,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2005,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,250,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2000,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1993,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,400,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1992,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,700,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1989,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,300,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2004,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,200,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2003,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,250,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,2008,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,"2,400,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1930,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,288,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1935,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,682,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1937,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,614,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1938,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,598,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1940,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,574,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1941,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,509,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1943,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,562,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1944,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,812,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1945,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,776,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1953,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,805,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1954,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,935,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1959,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"2,035,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1966,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,780,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1968,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,655,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1969,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,602,000",
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,26.0,26,MI,MICHIGAN,,,,,,,,0,,,9000,UNITED STATES,MICHIGAN,1970,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,"1,730,000",
